dteday,hr,weekday,mnth,yr,season,cnt
2011-06-24,5,Friday,6,2011,Fall,20
2011-06-24,6,Friday,6,2011,Fall,91
2011-06-24,7,Friday,6,2011,Fall,268
2011-06-24,8,Friday,6,2011,Fall,466
2011-06-24,9,Friday,6,2011,Fall,231
2011-06-24,10,Friday,6,2011,Fall,145
2011-06-24,11,Friday,6,2011,Fall,203
2011-06-24,12,Friday,6,2011,Fall,201
2011-06-24,13,Friday,6,2011,Fall,221
2011-06-24,14,Friday,6,2011,Fall,229
2011-06-24,15,Friday,6,2011,Fall,216
2011-06-24,16,Friday,6,2011,Fall,327
2011-06-24,17,Friday,6,2011,Fall,557
2011-06-24,18,Friday,6,2011,Fall,452
2011-06-24,19,Friday,6,2011,Fall,385
2011-06-24,20,Friday,6,2011,Fall,288
2011-06-24,21,Friday,6,2011,Fall,233
2011-06-24,22,Friday,6,2011,Fall,167
2011-06-24,23,Friday,6,2011,Fall,172
2011-06-25,0,Saturday,6,2011,Fall,116
2011-06-25,1,Saturday,6,2011,Fall,95
2011-06-25,2,Saturday,6,2011,Fall,59
2011-06-25,3,Saturday,6,2011,Fall,39
2011-06-25,4,Saturday,6,2011,Fall,11
2011-06-25,5,Saturday,6,2011,Fall,14
2011-06-25,6,Saturday,6,2011,Fall,29
2011-06-25,7,Saturday,6,2011,Fall,42
2011-06-25,8,Saturday,6,2011,Fall,112
2011-06-25,9,Saturday,6,2011,Fall,186
2011-06-25,10,Saturday,6,2011,Fall,302
2011-06-25,11,Saturday,6,2011,Fall,331
2011-06-25,12,Saturday,6,2011,Fall,392
2011-06-25,13,Saturday,6,2011,Fall,371
2011-06-25,14,Saturday,6,2011,Fall,383
2011-06-25,15,Saturday,6,2011,Fall,392
2011-06-25,16,Saturday,6,2011,Fall,410
2011-06-25,17,Saturday,6,2011,Fall,399
2011-06-25,18,Saturday,6,2011,Fall,307
2011-06-25,19,Saturday,6,2011,Fall,375
2011-06-25,20,Saturday,6,2011,Fall,269
2011-06-25,21,Saturday,6,2011,Fall,202
2011-06-25,22,Saturday,6,2011,Fall,187
2011-06-25,23,Saturday,6,2011,Fall,179
2011-06-26,0,Sunday,6,2011,Fall,115
2011-06-26,1,Sunday,6,2011,Fall,90
2011-06-26,2,Sunday,6,2011,Fall,87
2011-06-26,3,Sunday,6,2011,Fall,34
2011-06-26,4,Sunday,6,2011,Fall,11
2011-06-26,5,Sunday,6,2011,Fall,12
2011-06-26,6,Sunday,6,2011,Fall,20
2011-06-26,7,Sunday,6,2011,Fall,51
2011-06-26,8,Sunday,6,2011,Fall,107
2011-06-26,9,Sunday,6,2011,Fall,206
2011-06-26,10,Sunday,6,2011,Fall,332
2011-06-26,11,Sunday,6,2011,Fall,346
2011-06-26,12,Sunday,6,2011,Fall,443
2011-06-26,13,Sunday,6,2011,Fall,442
2011-06-26,14,Sunday,6,2011,Fall,443
2011-06-26,15,Sunday,6,2011,Fall,403
2011-06-26,16,Sunday,6,2011,Fall,455
2011-06-26,17,Sunday,6,2011,Fall,421
2011-06-26,18,Sunday,6,2011,Fall,382
2011-06-26,19,Sunday,6,2011,Fall,317
2011-06-26,20,Sunday,6,2011,Fall,213
2011-06-26,21,Sunday,6,2011,Fall,183
2011-06-26,22,Sunday,6,2011,Fall,114
2011-06-26,23,Sunday,6,2011,Fall,78
2011-06-27,0,Monday,6,2011,Fall,32
2011-06-27,1,Monday,6,2011,Fall,15
2011-06-27,2,Monday,6,2011,Fall,6
2011-06-27,3,Monday,6,2011,Fall,2
2011-06-27,4,Monday,6,2011,Fall,9
2011-06-27,5,Monday,6,2011,Fall,22
2011-06-27,6,Monday,6,2011,Fall,94
2011-06-27,7,Monday,6,2011,Fall,261
2011-06-27,8,Monday,6,2011,Fall,447
2011-06-27,9,Monday,6,2011,Fall,187
2011-06-27,10,Monday,6,2011,Fall,150
2011-06-27,11,Monday,6,2011,Fall,150
2011-06-27,12,Monday,6,2011,Fall,170
2011-06-27,13,Monday,6,2011,Fall,164
2011-06-27,14,Monday,6,2011,Fall,158
2011-06-27,15,Monday,6,2011,Fall,202
2011-06-27,16,Monday,6,2011,Fall,275
2011-06-27,17,Monday,6,2011,Fall,604
2011-06-27,18,Monday,6,2011,Fall,591
2011-06-27,19,Monday,6,2011,Fall,396
2011-06-27,20,Monday,6,2011,Fall,305
2011-06-27,21,Monday,6,2011,Fall,242
2011-06-27,22,Monday,6,2011,Fall,145
2011-06-27,23,Monday,6,2011,Fall,81
2011-06-28,0,Tuesday,6,2011,Fall,30
2011-06-28,1,Tuesday,6,2011,Fall,13
2011-06-28,2,Tuesday,6,2011,Fall,11
2011-06-28,3,Tuesday,6,2011,Fall,2
2011-06-28,4,Tuesday,6,2011,Fall,8
2011-06-28,5,Tuesday,6,2011,Fall,21
2011-06-28,6,Tuesday,6,2011,Fall,124
2011-06-28,7,Tuesday,6,2011,Fall,347
2011-06-28,8,Tuesday,6,2011,Fall,456
2011-06-28,9,Tuesday,6,2011,Fall,246
2011-06-28,10,Tuesday,6,2011,Fall,157
2011-06-28,11,Tuesday,6,2011,Fall,167
2011-06-28,12,Tuesday,6,2011,Fall,202
2011-06-28,13,Tuesday,6,2011,Fall,189
2011-06-28,14,Tuesday,6,2011,Fall,160
2011-06-28,15,Tuesday,6,2011,Fall,166
2011-06-28,16,Tuesday,6,2011,Fall,261
2011-06-28,17,Tuesday,6,2011,Fall,579
2011-06-28,18,Tuesday,6,2011,Fall,504
2011-06-28,19,Tuesday,6,2011,Fall,299
2011-06-28,20,Tuesday,6,2011,Fall,296
2011-06-28,21,Tuesday,6,2011,Fall,195
2011-06-28,22,Tuesday,6,2011,Fall,134
2011-06-28,23,Tuesday,6,2011,Fall,81
2011-06-29,0,Wednesday,6,2011,Fall,36
2011-06-29,1,Wednesday,6,2011,Fall,28
2011-06-29,2,Wednesday,6,2011,Fall,16
2011-06-29,3,Wednesday,6,2011,Fall,5
2011-06-29,4,Wednesday,6,2011,Fall,5
2011-06-29,5,Wednesday,6,2011,Fall,22
2011-06-29,6,Wednesday,6,2011,Fall,116
2011-06-29,7,Wednesday,6,2011,Fall,336
2011-06-29,8,Wednesday,6,2011,Fall,540
2011-06-29,9,Wednesday,6,2011,Fall,221
2011-06-29,10,Wednesday,6,2011,Fall,126
2011-06-29,11,Wednesday,6,2011,Fall,170
2011-06-29,12,Wednesday,6,2011,Fall,243
2011-06-29,13,Wednesday,6,2011,Fall,231
2011-06-29,14,Wednesday,6,2011,Fall,188
2011-06-29,15,Wednesday,6,2011,Fall,189
2011-06-29,16,Wednesday,6,2011,Fall,328
2011-06-29,17,Wednesday,6,2011,Fall,570
2011-06-29,18,Wednesday,6,2011,Fall,588
2011-06-29,19,Wednesday,6,2011,Fall,401
2011-06-29,20,Wednesday,6,2011,Fall,333
2011-06-29,21,Wednesday,6,2011,Fall,221
2011-06-29,22,Wednesday,6,2011,Fall,183
2011-06-29,23,Wednesday,6,2011,Fall,129
2011-06-30,0,Thursday,6,2011,Fall,54
2011-06-30,1,Thursday,6,2011,Fall,32
2011-06-30,2,Thursday,6,2011,Fall,8
2011-06-30,3,Thursday,6,2011,Fall,9
2011-06-30,4,Thursday,6,2011,Fall,6
2011-06-30,5,Thursday,6,2011,Fall,25
2011-06-30,6,Thursday,6,2011,Fall,123
2011-06-30,7,Thursday,6,2011,Fall,320
2011-06-30,8,Thursday,6,2011,Fall,555
2011-06-30,9,Thursday,6,2011,Fall,260
2011-06-30,10,Thursday,6,2011,Fall,132
2011-06-30,11,Thursday,6,2011,Fall,169
2011-06-30,12,Thursday,6,2011,Fall,233
2011-06-30,13,Thursday,6,2011,Fall,232
2011-06-30,14,Thursday,6,2011,Fall,163
2011-06-30,15,Thursday,6,2011,Fall,240
2011-06-30,16,Thursday,6,2011,Fall,323
2011-06-30,17,Thursday,6,2011,Fall,594
2011-06-30,18,Thursday,6,2011,Fall,586
2011-06-30,19,Thursday,6,2011,Fall,455
2011-06-30,20,Thursday,6,2011,Fall,340
2011-06-30,21,Thursday,6,2011,Fall,323
2011-06-30,22,Thursday,6,2011,Fall,207
2011-06-30,23,Thursday,6,2011,Fall,126
2011-07-01,0,Friday,7,2011,Fall,68
2011-07-01,1,Friday,7,2011,Fall,31
2011-07-01,2,Friday,7,2011,Fall,13
2011-07-01,3,Friday,7,2011,Fall,11
2011-07-01,4,Friday,7,2011,Fall,6
2011-07-01,5,Friday,7,2011,Fall,30
2011-07-01,6,Friday,7,2011,Fall,108
2011-07-01,7,Friday,7,2011,Fall,243
2011-07-01,8,Friday,7,2011,Fall,492
2011-07-01,9,Friday,7,2011,Fall,260
2011-07-01,10,Friday,7,2011,Fall,170
2011-07-01,11,Friday,7,2011,Fall,214
2011-07-01,12,Friday,7,2011,Fall,263
2011-07-01,13,Friday,7,2011,Fall,292
2011-07-01,14,Friday,7,2011,Fall,303
2011-07-01,15,Friday,7,2011,Fall,381
2011-07-01,16,Friday,7,2011,Fall,427
2011-07-01,17,Friday,7,2011,Fall,461
2011-07-01,18,Friday,7,2011,Fall,422
2011-07-01,19,Friday,7,2011,Fall,318
2011-07-01,20,Friday,7,2011,Fall,269
2011-07-01,21,Friday,7,2011,Fall,218
2011-07-01,22,Friday,7,2011,Fall,222
2011-07-01,23,Friday,7,2011,Fall,140
2011-07-02,0,Saturday,7,2011,Fall,115
2011-07-02,1,Saturday,7,2011,Fall,78
2011-07-02,2,Saturday,7,2011,Fall,52
2011-07-02,3,Saturday,7,2011,Fall,26
2011-07-02,4,Saturday,7,2011,Fall,11
2011-07-02,5,Saturday,7,2011,Fall,14
2011-07-02,6,Saturday,7,2011,Fall,32
2011-07-02,7,Saturday,7,2011,Fall,45
2011-07-02,8,Saturday,7,2011,Fall,132
2011-07-02,9,Saturday,7,2011,Fall,179
2011-07-02,10,Saturday,7,2011,Fall,271
2011-07-02,11,Saturday,7,2011,Fall,357
2011-07-02,12,Saturday,7,2011,Fall,374
2011-07-02,13,Saturday,7,2011,Fall,404
2011-07-02,14,Saturday,7,2011,Fall,392
2011-07-02,15,Saturday,7,2011,Fall,331
2011-07-02,16,Saturday,7,2011,Fall,398
2011-07-02,17,Saturday,7,2011,Fall,349
2011-07-02,18,Saturday,7,2011,Fall,383
2011-07-02,19,Saturday,7,2011,Fall,305
2011-07-02,20,Saturday,7,2011,Fall,284
2011-07-02,21,Saturday,7,2011,Fall,232
2011-07-02,22,Saturday,7,2011,Fall,201
2011-07-02,23,Saturday,7,2011,Fall,154
2011-07-03,0,Sunday,7,2011,Fall,144
2011-07-03,1,Sunday,7,2011,Fall,78
2011-07-03,2,Sunday,7,2011,Fall,69
2011-07-03,3,Sunday,7,2011,Fall,33
2011-07-03,4,Sunday,7,2011,Fall,5
2011-07-03,5,Sunday,7,2011,Fall,1
2011-07-03,6,Sunday,7,2011,Fall,3
2011-07-03,7,Sunday,7,2011,Fall,25
2011-07-03,8,Sunday,7,2011,Fall,92
2011-07-03,9,Sunday,7,2011,Fall,181
2011-07-03,10,Sunday,7,2011,Fall,264
2011-07-03,11,Sunday,7,2011,Fall,390
2011-07-03,12,Sunday,7,2011,Fall,404
2011-07-03,13,Sunday,7,2011,Fall,421
2011-07-03,14,Sunday,7,2011,Fall,375
2011-07-03,15,Sunday,7,2011,Fall,376
2011-07-03,16,Sunday,7,2011,Fall,414
2011-07-03,17,Sunday,7,2011,Fall,358
2011-07-03,18,Sunday,7,2011,Fall,181
2011-07-03,19,Sunday,7,2011,Fall,183
2011-07-03,20,Sunday,7,2011,Fall,176
2011-07-03,21,Sunday,7,2011,Fall,167
2011-07-03,22,Sunday,7,2011,Fall,162
2011-07-03,23,Sunday,7,2011,Fall,147
2011-07-04,0,Monday,7,2011,Fall,140
2011-07-04,1,Monday,7,2011,Fall,119
2011-07-04,2,Monday,7,2011,Fall,63
2011-07-04,3,Monday,7,2011,Fall,26
2011-07-04,4,Monday,7,2011,Fall,12
2011-07-04,5,Monday,7,2011,Fall,4
2011-07-04,6,Monday,7,2011,Fall,16
2011-07-04,7,Monday,7,2011,Fall,36
2011-07-04,8,Monday,7,2011,Fall,86
2011-07-04,9,Monday,7,2011,Fall,238
2011-07-04,10,Monday,7,2011,Fall,280
2011-07-04,11,Monday,7,2011,Fall,349
2011-07-04,12,Monday,7,2011,Fall,447
2011-07-04,13,Monday,7,2011,Fall,423
2011-07-04,14,Monday,7,2011,Fall,408
2011-07-04,15,Monday,7,2011,Fall,408
2011-07-04,16,Monday,7,2011,Fall,452
2011-07-04,17,Monday,7,2011,Fall,436
2011-07-04,18,Monday,7,2011,Fall,418
2011-07-04,19,Monday,7,2011,Fall,375
2011-07-04,20,Monday,7,2011,Fall,386
2011-07-04,21,Monday,7,2011,Fall,457
2011-07-04,22,Monday,7,2011,Fall,326
2011-07-04,23,Monday,7,2011,Fall,138
2011-07-05,0,Tuesday,7,2011,Fall,55
2011-07-05,1,Tuesday,7,2011,Fall,39
2011-07-05,2,Tuesday,7,2011,Fall,13
2011-07-05,3,Tuesday,7,2011,Fall,8
2011-07-05,4,Tuesday,7,2011,Fall,5
2011-07-05,5,Tuesday,7,2011,Fall,20
2011-07-05,6,Tuesday,7,2011,Fall,94
2011-07-05,7,Tuesday,7,2011,Fall,270
2011-07-05,8,Tuesday,7,2011,Fall,432
2011-07-05,9,Tuesday,7,2011,Fall,227
2011-07-05,10,Tuesday,7,2011,Fall,139
2011-07-05,11,Tuesday,7,2011,Fall,172
2011-07-05,12,Tuesday,7,2011,Fall,201
2011-07-05,13,Tuesday,7,2011,Fall,203
2011-07-05,14,Tuesday,7,2011,Fall,178
2011-07-05,15,Tuesday,7,2011,Fall,162
2011-07-05,16,Tuesday,7,2011,Fall,281
2011-07-05,17,Tuesday,7,2011,Fall,545
2011-07-05,18,Tuesday,7,2011,Fall,496
2011-07-05,19,Tuesday,7,2011,Fall,368
2011-07-05,20,Tuesday,7,2011,Fall,284
2011-07-05,21,Tuesday,7,2011,Fall,245
2011-07-05,22,Tuesday,7,2011,Fall,155
2011-07-05,23,Tuesday,7,2011,Fall,73
2011-07-06,0,Wednesday,7,2011,Fall,37
2011-07-06,1,Wednesday,7,2011,Fall,15
2011-07-06,2,Wednesday,7,2011,Fall,5
2011-07-06,3,Wednesday,7,2011,Fall,6
2011-07-06,4,Wednesday,7,2011,Fall,6
2011-07-06,5,Wednesday,7,2011,Fall,35
2011-07-06,6,Wednesday,7,2011,Fall,121
2011-07-06,7,Wednesday,7,2011,Fall,312
2011-07-06,8,Wednesday,7,2011,Fall,428
2011-07-06,9,Wednesday,7,2011,Fall,189
2011-07-06,10,Wednesday,7,2011,Fall,43
2011-07-06,11,Wednesday,7,2011,Fall,127
2011-07-06,12,Wednesday,7,2011,Fall,152
2011-07-06,13,Wednesday,7,2011,Fall,140
2011-07-06,14,Wednesday,7,2011,Fall,163
2011-07-06,15,Wednesday,7,2011,Fall,185
2011-07-06,16,Wednesday,7,2011,Fall,275
2011-07-06,17,Wednesday,7,2011,Fall,596
2011-07-06,18,Wednesday,7,2011,Fall,563
2011-07-06,19,Wednesday,7,2011,Fall,394
2011-07-06,20,Wednesday,7,2011,Fall,312
2011-07-06,21,Wednesday,7,2011,Fall,241
2011-07-06,22,Wednesday,7,2011,Fall,186
2011-07-06,23,Wednesday,7,2011,Fall,98
2011-07-07,0,Thursday,7,2011,Fall,35
2011-07-07,1,Thursday,7,2011,Fall,16
2011-07-07,2,Thursday,7,2011,Fall,8
2011-07-07,3,Thursday,7,2011,Fall,4
2011-07-07,4,Thursday,7,2011,Fall,4
2011-07-07,5,Thursday,7,2011,Fall,32
2011-07-07,6,Thursday,7,2011,Fall,118
2011-07-07,7,Thursday,7,2011,Fall,292
2011-07-07,8,Thursday,7,2011,Fall,443
2011-07-07,9,Thursday,7,2011,Fall,179
2011-07-07,10,Thursday,7,2011,Fall,101
2011-07-07,11,Thursday,7,2011,Fall,142
2011-07-07,12,Thursday,7,2011,Fall,171
2011-07-07,13,Thursday,7,2011,Fall,155
2011-07-07,14,Thursday,7,2011,Fall,160
2011-07-07,15,Thursday,7,2011,Fall,166
2011-07-07,16,Thursday,7,2011,Fall,265
2011-07-07,17,Thursday,7,2011,Fall,569
2011-07-07,18,Thursday,7,2011,Fall,562
2011-07-07,19,Thursday,7,2011,Fall,365
2011-07-07,20,Thursday,7,2011,Fall,285
2011-07-07,21,Thursday,7,2011,Fall,209
2011-07-07,22,Thursday,7,2011,Fall,182
2011-07-07,23,Thursday,7,2011,Fall,129
2011-07-08,0,Friday,7,2011,Fall,47
2011-07-08,1,Friday,7,2011,Fall,34
2011-07-08,2,Friday,7,2011,Fall,22
2011-07-08,3,Friday,7,2011,Fall,6
2011-07-08,4,Friday,7,2011,Fall,11
2011-07-08,5,Friday,7,2011,Fall,27
2011-07-08,6,Friday,7,2011,Fall,102
2011-07-08,7,Friday,7,2011,Fall,332
2011-07-08,8,Friday,7,2011,Fall,457
2011-07-08,9,Friday,7,2011,Fall,241
2011-07-08,10,Friday,7,2011,Fall,138
2011-07-08,11,Friday,7,2011,Fall,165
2011-07-08,12,Friday,7,2011,Fall,213
2011-07-08,13,Friday,7,2011,Fall,229
2011-07-08,14,Friday,7,2011,Fall,216
2011-07-08,15,Friday,7,2011,Fall,141
2011-07-08,16,Friday,7,2011,Fall,132
2011-07-08,17,Friday,7,2011,Fall,167
2011-07-08,18,Friday,7,2011,Fall,316
2011-07-08,19,Friday,7,2011,Fall,270
2011-07-08,20,Friday,7,2011,Fall,250
2011-07-08,21,Friday,7,2011,Fall,204
2011-07-08,22,Friday,7,2011,Fall,169
2011-07-08,23,Friday,7,2011,Fall,151
2011-07-09,0,Saturday,7,2011,Fall,121
2011-07-09,1,Saturday,7,2011,Fall,53
2011-07-09,2,Saturday,7,2011,Fall,55
2011-07-09,3,Saturday,7,2011,Fall,30
2011-07-09,4,Saturday,7,2011,Fall,6
2011-07-09,5,Saturday,7,2011,Fall,15
2011-07-09,6,Saturday,7,2011,Fall,38
2011-07-09,7,Saturday,7,2011,Fall,71
2011-07-09,8,Saturday,7,2011,Fall,182
2011-07-09,9,Saturday,7,2011,Fall,247
2011-07-09,10,Saturday,7,2011,Fall,264
2011-07-09,11,Saturday,7,2011,Fall,290
2011-07-09,12,Saturday,7,2011,Fall,366
2011-07-09,13,Saturday,7,2011,Fall,416
2011-07-09,14,Saturday,7,2011,Fall,373
2011-07-09,15,Saturday,7,2011,Fall,402
2011-07-09,16,Saturday,7,2011,Fall,416
2011-07-09,17,Saturday,7,2011,Fall,401
2011-07-09,18,Saturday,7,2011,Fall,378
2011-07-09,19,Saturday,7,2011,Fall,306
2011-07-09,20,Saturday,7,2011,Fall,314
2011-07-09,21,Saturday,7,2011,Fall,238
2011-07-09,22,Saturday,7,2011,Fall,214
2011-07-09,23,Saturday,7,2011,Fall,140
2011-07-10,0,Sunday,7,2011,Fall,154
2011-07-10,1,Sunday,7,2011,Fall,113
2011-07-10,2,Sunday,7,2011,Fall,96
2011-07-10,3,Sunday,7,2011,Fall,25
2011-07-10,4,Sunday,7,2011,Fall,5
2011-07-10,5,Sunday,7,2011,Fall,17
2011-07-10,6,Sunday,7,2011,Fall,25
2011-07-10,7,Sunday,7,2011,Fall,65
2011-07-10,8,Sunday,7,2011,Fall,92
2011-07-10,9,Sunday,7,2011,Fall,169
2011-07-10,10,Sunday,7,2011,Fall,268
2011-07-10,11,Sunday,7,2011,Fall,287
2011-07-10,12,Sunday,7,2011,Fall,377
2011-07-10,13,Sunday,7,2011,Fall,367
2011-07-10,14,Sunday,7,2011,Fall,349
2011-07-10,15,Sunday,7,2011,Fall,361
2011-07-10,16,Sunday,7,2011,Fall,372
2011-07-10,17,Sunday,7,2011,Fall,363
2011-07-10,18,Sunday,7,2011,Fall,363
2011-07-10,19,Sunday,7,2011,Fall,303
2011-07-10,20,Sunday,7,2011,Fall,268
2011-07-10,21,Sunday,7,2011,Fall,227
2011-07-10,22,Sunday,7,2011,Fall,143
2011-07-10,23,Sunday,7,2011,Fall,72
2011-07-11,0,Monday,7,2011,Fall,35
2011-07-11,1,Monday,7,2011,Fall,10
2011-07-11,2,Monday,7,2011,Fall,12
2011-07-11,3,Monday,7,2011,Fall,10
2011-07-11,4,Monday,7,2011,Fall,4
2011-07-11,5,Monday,7,2011,Fall,26
2011-07-11,6,Monday,7,2011,Fall,121
2011-07-11,7,Monday,7,2011,Fall,317
2011-07-11,8,Monday,7,2011,Fall,420
2011-07-11,9,Monday,7,2011,Fall,208
2011-07-11,10,Monday,7,2011,Fall,117
2011-07-11,11,Monday,7,2011,Fall,128
2011-07-11,12,Monday,7,2011,Fall,148
2011-07-11,13,Monday,7,2011,Fall,141
2011-07-11,14,Monday,7,2011,Fall,134
2011-07-11,15,Monday,7,2011,Fall,146
2011-07-11,16,Monday,7,2011,Fall,239
2011-07-11,17,Monday,7,2011,Fall,514
2011-07-11,18,Monday,7,2011,Fall,472
2011-07-11,19,Monday,7,2011,Fall,373
2011-07-11,20,Monday,7,2011,Fall,236
2011-07-11,21,Monday,7,2011,Fall,130
2011-07-11,22,Monday,7,2011,Fall,90
2011-07-11,23,Monday,7,2011,Fall,55
2011-07-12,0,Tuesday,7,2011,Fall,22
2011-07-12,1,Tuesday,7,2011,Fall,14
2011-07-12,2,Tuesday,7,2011,Fall,9
2011-07-12,3,Tuesday,7,2011,Fall,8
2011-07-12,4,Tuesday,7,2011,Fall,6
2011-07-12,5,Tuesday,7,2011,Fall,25
2011-07-12,6,Tuesday,7,2011,Fall,115
2011-07-12,7,Tuesday,7,2011,Fall,330
2011-07-12,8,Tuesday,7,2011,Fall,417
2011-07-12,9,Tuesday,7,2011,Fall,176
2011-07-12,10,Tuesday,7,2011,Fall,123
2011-07-12,11,Tuesday,7,2011,Fall,125
2011-07-12,12,Tuesday,7,2011,Fall,163
2011-07-12,13,Tuesday,7,2011,Fall,136
2011-07-12,14,Tuesday,7,2011,Fall,124
2011-07-12,15,Tuesday,7,2011,Fall,148
2011-07-12,16,Tuesday,7,2011,Fall,202
2011-07-12,17,Tuesday,7,2011,Fall,428
2011-07-12,18,Tuesday,7,2011,Fall,511
2011-07-12,19,Tuesday,7,2011,Fall,337
2011-07-12,20,Tuesday,7,2011,Fall,308
2011-07-12,21,Tuesday,7,2011,Fall,258
2011-07-12,22,Tuesday,7,2011,Fall,194
2011-07-12,23,Tuesday,7,2011,Fall,79
2011-07-13,0,Wednesday,7,2011,Fall,46
2011-07-13,1,Wednesday,7,2011,Fall,12
2011-07-13,2,Wednesday,7,2011,Fall,5
2011-07-13,3,Wednesday,7,2011,Fall,4
2011-07-13,4,Wednesday,7,2011,Fall,5
2011-07-13,5,Wednesday,7,2011,Fall,26
2011-07-13,6,Wednesday,7,2011,Fall,121
2011-07-13,7,Wednesday,7,2011,Fall,313
2011-07-13,8,Wednesday,7,2011,Fall,449
2011-07-13,9,Wednesday,7,2011,Fall,186
2011-07-13,10,Wednesday,7,2011,Fall,113
2011-07-13,11,Wednesday,7,2011,Fall,165
2011-07-13,12,Wednesday,7,2011,Fall,174
2011-07-13,13,Wednesday,7,2011,Fall,158
2011-07-13,14,Wednesday,7,2011,Fall,116
2011-07-13,15,Wednesday,7,2011,Fall,46
2011-07-13,16,Wednesday,7,2011,Fall,141
2011-07-13,17,Wednesday,7,2011,Fall,488
2011-07-13,18,Wednesday,7,2011,Fall,463
2011-07-13,19,Wednesday,7,2011,Fall,419
2011-07-13,20,Wednesday,7,2011,Fall,342
2011-07-13,21,Wednesday,7,2011,Fall,250
2011-07-13,22,Wednesday,7,2011,Fall,184
2011-07-13,23,Wednesday,7,2011,Fall,116
2011-07-14,0,Thursday,7,2011,Fall,46
2011-07-14,1,Thursday,7,2011,Fall,25
2011-07-14,2,Thursday,7,2011,Fall,10
2011-07-14,3,Thursday,7,2011,Fall,6
2011-07-14,4,Thursday,7,2011,Fall,6
2011-07-14,5,Thursday,7,2011,Fall,28
2011-07-14,6,Thursday,7,2011,Fall,130
2011-07-14,7,Thursday,7,2011,Fall,334
2011-07-14,8,Thursday,7,2011,Fall,486
2011-07-14,9,Thursday,7,2011,Fall,224
2011-07-14,10,Thursday,7,2011,Fall,127
2011-07-14,11,Thursday,7,2011,Fall,148
2011-07-14,12,Thursday,7,2011,Fall,223
2011-07-14,13,Thursday,7,2011,Fall,177
2011-07-14,14,Thursday,7,2011,Fall,178
2011-07-14,15,Thursday,7,2011,Fall,180
2011-07-14,16,Thursday,7,2011,Fall,274
2011-07-14,17,Thursday,7,2011,Fall,595
2011-07-14,18,Thursday,7,2011,Fall,578
2011-07-14,19,Thursday,7,2011,Fall,400
2011-07-14,20,Thursday,7,2011,Fall,348
2011-07-14,21,Thursday,7,2011,Fall,261
2011-07-14,22,Thursday,7,2011,Fall,176
2011-07-14,23,Thursday,7,2011,Fall,124
2011-07-15,0,Friday,7,2011,Fall,80
2011-07-15,1,Friday,7,2011,Fall,20
2011-07-15,2,Friday,7,2011,Fall,38
2011-07-15,3,Friday,7,2011,Fall,7
2011-07-15,4,Friday,7,2011,Fall,10
2011-07-15,5,Friday,7,2011,Fall,23
2011-07-15,6,Friday,7,2011,Fall,120
2011-07-15,7,Friday,7,2011,Fall,274
2011-07-15,8,Friday,7,2011,Fall,564
2011-07-15,9,Friday,7,2011,Fall,207
2011-07-15,10,Friday,7,2011,Fall,166
2011-07-15,11,Friday,7,2011,Fall,210
2011-07-15,12,Friday,7,2011,Fall,238
2011-07-15,13,Friday,7,2011,Fall,247
2011-07-15,14,Friday,7,2011,Fall,265
2011-07-15,15,Friday,7,2011,Fall,237
2011-07-15,16,Friday,7,2011,Fall,361
2011-07-15,17,Friday,7,2011,Fall,587
2011-07-15,18,Friday,7,2011,Fall,496
2011-07-15,19,Friday,7,2011,Fall,394
2011-07-15,20,Friday,7,2011,Fall,343
2011-07-15,21,Friday,7,2011,Fall,261
2011-07-15,22,Friday,7,2011,Fall,223
2011-07-15,23,Friday,7,2011,Fall,167
2011-07-16,0,Saturday,7,2011,Fall,110
2011-07-16,1,Saturday,7,2011,Fall,75
2011-07-16,2,Saturday,7,2011,Fall,58
2011-07-16,3,Saturday,7,2011,Fall,26
2011-07-16,4,Saturday,7,2011,Fall,16
2011-07-16,5,Saturday,7,2011,Fall,10
2011-07-16,6,Saturday,7,2011,Fall,37
2011-07-16,7,Saturday,7,2011,Fall,52
2011-07-16,8,Saturday,7,2011,Fall,127
2011-07-16,9,Saturday,7,2011,Fall,222
2011-07-16,10,Saturday,7,2011,Fall,322
2011-07-16,11,Saturday,7,2011,Fall,396
2011-07-16,12,Saturday,7,2011,Fall,463
2011-07-16,13,Saturday,7,2011,Fall,497
2011-07-16,14,Saturday,7,2011,Fall,433
2011-07-16,15,Saturday,7,2011,Fall,428
2011-07-16,16,Saturday,7,2011,Fall,425
2011-07-16,17,Saturday,7,2011,Fall,475
2011-07-16,18,Saturday,7,2011,Fall,428
2011-07-16,19,Saturday,7,2011,Fall,406
2011-07-16,20,Saturday,7,2011,Fall,296
2011-07-16,21,Saturday,7,2011,Fall,252
2011-07-16,22,Saturday,7,2011,Fall,201
2011-07-16,23,Saturday,7,2011,Fall,168
2011-07-17,0,Sunday,7,2011,Fall,125
2011-07-17,1,Sunday,7,2011,Fall,102
2011-07-17,2,Sunday,7,2011,Fall,94
2011-07-17,3,Sunday,7,2011,Fall,47
2011-07-17,4,Sunday,7,2011,Fall,10
2011-07-17,5,Sunday,7,2011,Fall,12
2011-07-17,6,Sunday,7,2011,Fall,21
2011-07-17,7,Sunday,7,2011,Fall,50
2011-07-17,8,Sunday,7,2011,Fall,118
2011-07-17,9,Sunday,7,2011,Fall,184
2011-07-17,10,Sunday,7,2011,Fall,304
2011-07-17,11,Sunday,7,2011,Fall,391
